bundle_id,bundle_name,refset_name,refset_url,score
3779,Congenital msk (all ages) - subcause - Hip dysplasia,Congenital heart disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19heart_cod/20250627/,0.1111111111111111
3779,Congenital msk (all ages) - subcause - Hip dysplasia,Congenital absence of right foot codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabr_cod/20250627/,0.1
3779,Congenital msk (all ages) - subcause - Hip dysplasia,Congenital malformation codes required for EPP,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eppcongmalf_cod/20250627/,0.1
3779,Congenital msk (all ages) - subcause - Hip dysplasia,Congenital absence of left foot codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabl_cod/20250627/,0.1
3779,Congenital msk (all ages) - subcause - Hip dysplasia,Congenital malformation codes required for EPP (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eppcongmalf_cod/20250627/,0.09090909090909091
3779,Congenital msk (all ages) - subcause - Hip dysplasia,Congenital absence of left foot codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabl_cod/20250627/,0.09090909090909091
3779,Congenital msk (all ages) - subcause - Hip dysplasia,Congenital absence of right foot codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabr_cod/20250627/,0.09090909090909091
4178,Prevalence of Group B Streptococcus infection,Chronic hepatitis B codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hepbchron_cod/20250627/,0.125
4184,Congenital syphilis raw DEPRECATED,Congenital heart disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19heart_cod/20250627/,0.14285714285714285
4184,Congenital syphilis raw DEPRECATED,Congenital absence of right foot codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabr_cod/20250627/,0.125
4184,Congenital syphilis raw DEPRECATED,Congenital malformation codes required for EPP,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eppcongmalf_cod/20250627/,0.125
4184,Congenital syphilis raw DEPRECATED,Congenital absence of left foot codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabl_cod/20250627/,0.125
4184,Congenital syphilis raw DEPRECATED,Congenital malformation codes required for EPP (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eppcongmalf_cod/20250627/,0.1111111111111111
4184,Congenital syphilis raw DEPRECATED,Congenital absence of left foot codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabl_cod/20250627/,0.1111111111111111
4184,Congenital syphilis raw DEPRECATED,Congenital absence of right foot codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabr_cod/20250627/,0.1111111111111111
6077,Pulmonary Arterial Hypertension,Pulmonary hypertension diagnosis codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/pulmohyp_cod/20250627/,0.4
6077,Pulmonary Arterial Hypertension,Hypertension diagnosis codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hyp_cod/20250627/,0.2
6077,Pulmonary Arterial Hypertension,Hypertension resolved codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hypres_cod/20250627/,0.2
6077,Pulmonary Arterial Hypertension,Severe and malignant Hypertension,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/sevhyp_cod/20250627/,0.2
6077,Pulmonary Arterial Hypertension,Invite for hypertension care review codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hypinvite_cod/20250627/,0.14285714285714285
6077,Pulmonary Arterial Hypertension,Codes for pulmonary rehabilitation programme unavailable,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/pulrhbsu_cod/20250627/,0.14285714285714285
6086,Osteoarthritis hand,Codes indicating exposure to second-hand smoke,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/smokexpos_cod/20250627/,0.14285714285714285
6086,Osteoarthritis hand,Codes indicating no known exposure to second-hand smoke,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/nosmokexpos_cod/20250627/,0.125
6089,Osteoarthritis other,MenACWY other healthcare provider vaccination codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/menacwyohp_cod/20250627/,0.16666666666666666
6089,Osteoarthritis other,Other ethnic group Any other ethnic group ethnicity group codes (2016 grouping),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eth2016oo_cod/20250627/,0.14285714285714285
6089,Osteoarthritis other,Shingles other healthcare provider vaccination codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/shvacohp_cod/20250627/,0.14285714285714285
6089,Osteoarthritis other,Other ethnic group Arab ethnicity group codes (2016 grouping),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eth2016oa_cod/20250627/,0.125
6089,Osteoarthritis other,White Any other White background ethnicity group codes (2016 grouping),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eth2016wo_cod/20250627/,0.125
6089,Osteoarthritis other,Pneumococcal vaccination given by other healthcare provider codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/pneuvacohp1_cod/20250627/,0.125
6089,Osteoarthritis other,MMR vaccination given by other healthcare provider codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/mmrohpvac_cod/20250627/,0.125
6089,Osteoarthritis other,Other ethnic group Any other ethnic group ethnicity group codes (2016 grouping) (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/other-ethnic-group-any-other-ethnic-group-ethnicity-group-codes-2016-grouping/20241205/,0.125
6110,HELLP syndrome,Down’s syndrome codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ds_cod/20250627/,0.3333333333333333
6110,HELLP syndrome,Down’s syndrome codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/downs-syndrome-codes/20241205/,0.25
6110,HELLP syndrome,Sjogren’s Syndrome codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/sjogrens_cod/20250627/,0.25
6110,HELLP syndrome,Antiphospholipid syndrome codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/antiphosynd_cod/20250627/,0.25
6110,HELLP syndrome,Sjogren’s Syndrome codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/sjogrens_cod/20250627/,0.2
6110,HELLP syndrome,Antiphospholipid syndrome codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/antiphosynd_cod/20250627/,0.2
6110,HELLP syndrome,Myelodysplastic syndrome (MDS) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/mds_cod/20250627/,0.2
6572,Proportion of live births delivered by cesarean section,Living in nursing home codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/nurshome_cod/20250627/,0.1111111111111111
6572,Proportion of live births delivered by cesarean section,Living in residential home codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/residhome_cod/20250627/,0.1111111111111111
6572,Proportion of live births delivered by cesarean section,Living temporarily in care home codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/tempcarhome_cod/20250627/,0.1
6572,Proportion of live births delivered by cesarean section,Live herpes zoster vaccination codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hzlive_cod/20250627/,0.1
6572,Proportion of live births delivered by cesarean section,Living temporarily in care home codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/living-temporarily-in-care-home-codes/20241205/,0.09090909090909091
6572,Proportion of live births delivered by cesarean section,Live herpes zoster vaccination codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hzlive_cod/20250627/,0.09090909090909091
6686,Neonatal hemolytic - neonatal jaundice - dismod,Autoimmune hemolytic anemia (AIHA) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/aiha_cod/20250627/,0.125
6686,Neonatal hemolytic - neonatal jaundice - dismod,Autoimmune hemolytic anemia (AIHA) codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/aiha_cod/20250627/,0.1111111111111111
6689,Dementia (with custom csmr),Codes for dementia,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/dem_cod/20250627/,0.25
6689,Dementia (with custom csmr),Assessment for dementia codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/demass_cod/20250627/,0.2
6689,Dementia (with custom csmr),At risk of dementia codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/demrisk_cod/20200812/,0.2
6689,Dementia (with custom csmr),Frontotemporal dementia codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/demftemp_cod/20250627/,0.2
6689,Dementia (with custom csmr),Vascular dementia codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/demvasc_cod/20250627/,0.2
6689,Dementia (with custom csmr),Mixed dementia codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/demmix_cod/20250627/,0.2
6707,Total gallbladder and biliary diseases,Total cholesterol codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chol_cod/20250627/,0.16666666666666666
6707,Total gallbladder and biliary diseases,Kawasaki disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/kawasaki_cod/20250627/,0.16666666666666666
6707,Total gallbladder and biliary diseases,Grave’s disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/gravesdis_cod/20250627/,0.16666666666666666
6707,Total gallbladder and biliary diseases,Mitochondrial disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/mitochond_cod/20250627/,0.16666666666666666
6707,Total gallbladder and biliary diseases,Huntington’s disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hunt_cod/20250627/,0.16666666666666666
6707,Total gallbladder and biliary diseases,Crohns disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/crohns_cod/20250627/,0.16666666666666666
6707,Total gallbladder and biliary diseases,Coeliac disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/coeliac_cod/20250627/,0.16666666666666666
6710,"Total inguinal, femoral, and abdominal hernia",Total cholesterol codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chol_cod/20250627/,0.14285714285714285
6710,"Total inguinal, femoral, and abdominal hernia",Total cholesterol codes with a value,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chol2_cod/20250627/,0.125
6710,"Total inguinal, femoral, and abdominal hernia",Total IgE level codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ige_cod/20250627/,0.125
6710,"Total inguinal, femoral, and abdominal hernia",Total colectomy procedure codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/totcolect_cod/20250627/,0.125
6710,"Total inguinal, femoral, and abdominal hernia",Abdominal aortic aneurysm diagnosis codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/aaa_cod/20250627/,0.1111111111111111
6713,Chronic obstructive pulmonary disease (EMR),Chronic obstructive pulmonary disease (COPD) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/copd_cod/20250627/,0.5714285714285714
6713,Chronic obstructive pulmonary disease (EMR),Chronic obstructive pulmonary disease (COPD) resolved codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/copdres_cod/20250627/,0.5
6713,Chronic obstructive pulmonary disease (EMR),Codes for chronic obstructive pulmonary disease (COPD) review,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/copdrvw_cod/20250627/,0.5
6713,Chronic obstructive pulmonary disease (EMR),Spirometry codes for chronic obstructive pulmonary disease (COPD),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/copdspir_cod/20250627/,0.5
6713,Chronic obstructive pulmonary disease (EMR),Chronic obstructive pulmonary disease (COPD) emphysema and associated lung diseases codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19copd_cod/20250627/,0.4
6713,Chronic obstructive pulmonary disease (EMR),Invite for chronic obstructive pulmonary disease (COPD) care review codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/copdinvite_cod/20250627/,0.4
6716,Total cirrhosis and other chronic liver diseases - with EMR ,Chronic liver disease (CLD) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/cldatrisk1_cod/20250627/,0.3333333333333333
6716,Total cirrhosis and other chronic liver diseases - with EMR ,Liver cirrhosis diagnoses,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/cirrhosis_cod/20250627/,0.25
6716,Total cirrhosis and other chronic liver diseases - with EMR ,Chronic heart disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chronhd_cod/20250627/,0.2222222222222222
6716,Total cirrhosis and other chronic liver diseases - with EMR ,Chronic respiratory disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/crdatrisk1_cod/20250627/,0.2222222222222222
6716,Total cirrhosis and other chronic liver diseases - with EMR ,Chronic neurological disease (CND) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/cndatrisk1_cod/20250627/,0.2
6716,Total cirrhosis and other chronic liver diseases - with EMR ,Chronic respiratory disease (CRD) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/crdatrisk2_cod/20250627/,0.2
6719,Decompensated cirrhosis and other chronic liver diseases - with EMR ,Chronic liver disease (CLD) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/cldatrisk1_cod/20250627/,0.3333333333333333
6719,Decompensated cirrhosis and other chronic liver diseases - with EMR ,Liver cirrhosis diagnoses,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/cirrhosis_cod/20250627/,0.25
